Año,Ubigeo,Departamento,Provincia,Distrito,Utilidad
2022,160301,LORETO,LORETO,NAUTA,1541694.809999995
2022,160302,LORETO,LORETO,PARINARI,-1908776.7499999981
2022,160303,LORETO,LORETO,TIGRE,118787.99000000209
2022,160304,LORETO,LORETO,TROMPETEROS,1953.050000000745
2022,160305,LORETO,LORETO,URARINAS,64222.51999999955
2022,160401,LORETO,MARISCAL RAMON CASTILLA,RAMON CASTILLA,10395625.129999995
2022,160402,LORETO,MARISCAL RAMON CASTILLA,PEBAS,649874.5
2022,160403,LORETO,MARISCAL RAMON CASTILLA,YAVARI,-287476.36000000127
2022,160404,LORETO,MARISCAL RAMON CASTILLA,SAN PABLO,2412780.880000001
2022,160501,LORETO,REQUENA,REQUENA,-803035.5800000019
2022,160502,LORETO,REQUENA,ALTO TAPICHE,-172726.49000000022
2022,160503,LORETO,REQUENA,CAPELO,-1682967.7999999993
2022,160504,LORETO,REQUENA,EMILIO SAN MARTIN,-55034.11999999918
2022,160505,LORETO,REQUENA,MAQUIA,-170093.1799999997
2022,160506,LORETO,REQUENA,PUINAHUA,-1365552.1099999994
2022,160507,LORETO,REQUENA,SAQUENA,-11253.730000000447
2022,160508,LORETO,REQUENA,SOPLIN,-172361.16999999806
2022,160509,LORETO,REQUENA,TAPICHE,-888295.1400000006
2022,160510,LORETO,REQUENA,JENARO HERRERA,-200615.08999999939
2022,160511,LORETO,REQUENA,YAQUERANA,-10808.100000000093
2022,160601,LORETO,UCAYALI,CONTAMANA,-8412098.900000006
2022,160602,LORETO,UCAYALI,INAHUAYA,526625.7499999963
2022,160603,LORETO,UCAYALI,PADRE MARQUEZ,114350.28999999957
2022,160604,LORETO,UCAYALI,PAMPA HERMOSA,-115335.91000000015
2022,160605,LORETO,UCAYALI,SARAYACU,-260001.81000000238
2022,160606,LORETO,UCAYALI,VARGAS GUERRA,939110.8200000003
2022,160701,LORETO,DATEM DEL MARAÑON,BARRANCA,638100.2499999963
2022,160702,LORETO,DATEM DEL MARAÑON,CAHUAPANAS,-2396787.3200000003
2022,160703,LORETO,DATEM DEL MARAÑON,MANSERICHE,918531.5
2022,160704,LORETO,DATEM DEL MARAÑON,MORONA,-68675.77999999747
2022,160705,LORETO,DATEM DEL MARAÑON,PASTAZA,-2230049.8500000015
2022,160706,LORETO,DATEM DEL MARAÑON,ANDOAS,-141785.42999999784
2022,160801,LORETO,PUTUMAYO,PUTUMAYO,-4983457.800000001
2022,160802,LORETO,PUTUMAYO,ROSA PANDURO,339145.93999999994
2022,160803,LORETO,PUTUMAYO,TENIENTE MANUEL CLAVERO,-20197.999999998137
2022,160804,LORETO,PUTUMAYO,YAGUAS,-26248.669999999925
2022,170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,7726055.610000014
2022,170102,MADRE DE DIOS,TAMBOPATA,INAMBARI,3050809.190000003
2022,170103,MADRE DE DIOS,TAMBOPATA,LAS PIEDRAS,3038115.7399999993
2022,170104,MADRE DE DIOS,TAMBOPATA,LABERINTO,1311229.5799999991
2022,170201,MADRE DE DIOS,MANU,MANU,-490938.3100000005
2022,170202,MADRE DE DIOS,MANU,FITZCARRALD,99491.05000000028
2022,170203,MADRE DE DIOS,MANU,MADRE DE DIOS,1382120.4700000007
2022,170204,MADRE DE DIOS,MANU,HUEPETUHE,4983885.02
2022,170301,MADRE DE DIOS,TAHUAMANU,IÑAPARI,3072498.9899999946
2022,170302,MADRE DE DIOS,TAHUAMANU,IBERIA,697627.540000001
2022,170303,MADRE DE DIOS,TAHUAMANU,TAHUAMANU,205344.93999999994
2022,180101,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,77931484.24000007
2022,180102,MOQUEGUA,MARISCAL NIETO,CARUMAS,3508976.6599999983
2022,180103,MOQUEGUA,MARISCAL NIETO,CUCHUMBAYA,643688.1100000003
2022,180104,MOQUEGUA,MARISCAL NIETO,SAMEGUA,12504299.489999998
2022,180105,MOQUEGUA,MARISCAL NIETO,SAN CRISTOBAL,2206636.5999999978
2022,180106,MOQUEGUA,MARISCAL NIETO,TORATA,26095773.989999995
2022,180201,MOQUEGUA,GENERAL SANCHEZ CERRO,OMATE,7040905.959999993
2022,180202,MOQUEGUA,GENERAL SANCHEZ CERRO,CHOJATA,724422.0899999999
2022,180203,MOQUEGUA,GENERAL SANCHEZ CERRO,COALAQUE,469103.0299999998
2022,180204,MOQUEGUA,GENERAL SANCHEZ CERRO,ICHUÑA,1060660.1900000013
2022,180205,MOQUEGUA,GENERAL SANCHEZ CERRO,LA CAPILLA,696596.8999999994
2022,180206,MOQUEGUA,GENERAL SANCHEZ CERRO,LLOQUE,343239.89000000013
2022,180207,MOQUEGUA,GENERAL SANCHEZ CERRO,MATALAQUE,585008.1400000001
2022,180208,MOQUEGUA,GENERAL SANCHEZ CERRO,PUQUINA,-830341.6599999992
2022,180209,MOQUEGUA,GENERAL SANCHEZ CERRO,QUINISTAQUILLAS,41445.46999999997
2022,180210,MOQUEGUA,GENERAL SANCHEZ CERRO,UBINAS,-144627.8099999996
2022,180211,MOQUEGUA,GENERAL SANCHEZ CERRO,YUNGA,1119560.62
2022,180301,MOQUEGUA,ILO,ILO,34297465.53999999
2022,180302,MOQUEGUA,ILO,EL ALGARROBAL,24488312.21000001
2022,180303,MOQUEGUA,ILO,PACOCHA,1657742.660000002
2022,190101,PASCO,PASCO,CHAUPIMARCA,6309156.990000002
2022,190102,PASCO,PASCO,HUACHON,14238.710000000428
2022,190103,PASCO,PASCO,HUARIACA,5698783.6
2022,190104,PASCO,PASCO,HUAYLLAY,1097008.129999997
2022,190105,PASCO,PASCO,NINACACA,365913.6299999999
2022,190106,PASCO,PASCO,PALLANCHACRA,108971.58999999985
2022,190107,PASCO,PASCO,PAUCARTAMBO,394962.52999999747
2022,190108,PASCO,PASCO,SAN FRANCISCO DE ASIS DE YARUSYACAN,873499.959999999
2022,190109,PASCO,PASCO,SIMON BOLIVAR,4239644.960000001
2022,190110,PASCO,PASCO,TICLACAYAN,5720725.939999999
2022,190111,PASCO,PASCO,TINYAHUARCO,407522.18000000063
2022,190112,PASCO,PASCO,VICCO,796327.8799999999
2022,190113,PASCO,PASCO,YANACANCHA,120012.5
2022,190201,PASCO,DANIEL ALCIDES CARRION,YANAHUANCA,-1374836.9999999963
2022,190202,PASCO,DANIEL ALCIDES CARRION,CHACAYAN,164773.61000000034
2022,190203,PASCO,DANIEL ALCIDES CARRION,GOYLLARISQUIZGA,654827.22
2022,190204,PASCO,DANIEL ALCIDES CARRION,PAUCAR,-179577.7999999998
2022,190205,PASCO,DANIEL ALCIDES CARRION,SAN PEDRO DE PILLAO,-37223.210000000894
2022,190206,PASCO,DANIEL ALCIDES CARRION,SANTA ANA DE TUSI,6589204.24
2022,190207,PASCO,DANIEL ALCIDES CARRION,TAPUC,316149.31000000006
2022,190208,PASCO,DANIEL ALCIDES CARRION,VILCABAMBA,29682.66000000015
2022,190301,PASCO,OXAPAMPA,OXAPAMPA,-865941.9200000018
2022,190302,PASCO,OXAPAMPA,CHONTABAMBA,1626377.2399999993
2022,190303,PASCO,OXAPAMPA,HUANCABAMBA,320306.6500000004
2022,190304,PASCO,OXAPAMPA,PALCAZU,1281677.7799999993
2022,190305,PASCO,OXAPAMPA,POZUZO,488100.2999999989
2022,190306,PASCO,OXAPAMPA,PUERTO BERMUDEZ,29155446.019999996
2022,190307,PASCO,OXAPAMPA,VILLA RICA,537572.6099999975
2022,190308,PASCO,OXAPAMPA,CONSTITUCIÓN,1461497.5199999996
2022,200101,PIURA,PIURA,PIURA,42841412.16999999
2022,200104,PIURA,PIURA,CASTILLA,11019686.460000008
2022,200105,PIURA,PIURA,CATACAOS,5675014.520000007
2022,200107,PIURA,PIURA,CURA MORI,-824533.9499999955
2022,200108,PIURA,PIURA,EL TALLAN,398928.8699999992
2022,200109,PIURA,PIURA,LA ARENA,272689.24000000954
2022,200110,PIURA,PIURA,LA UNION,1740577.379999999
2022,200111,PIURA,PIURA,LAS LOMAS,4330466.060000002
2022,200114,PIURA,PIURA,TAMBO GRANDE,24967682.12999998
2022,200115,PIURA,PIURA,VEINTISÉIS DE OCTUBRE,29686741.279999986
2022,200201,PIURA,AYABACA,AYABACA,24304392.120000005
2022,200202,PIURA,AYABACA,FRIAS,13157129.449999996
2022,200203,PIURA,AYABACA,JILILI,-71919.24000000022
2022,200204,PIURA,AYABACA,LAGUNAS,2264281.789999999
2022,200205,PIURA,AYABACA,MONTERO,76889.37000000477
2022,200206,PIURA,AYABACA,PACAIPAMPA,8090705.629999995
2022,200207,PIURA,AYABACA,PAIMAS,453339.26999999955
2022,200208,PIURA,AYABACA,SAPILLICA,5081788.670000002
2022,200209,PIURA,AYABACA,SICCHEZ,32134.099999999627
2022,200210,PIURA,AYABACA,SUYO,9651380.31
2022,200301,PIURA,HUANCABAMBA,HUANCABAMBA,16457387.97999999
2022,200302,PIURA,HUANCABAMBA,CANCHAQUE,-11624454.409999996
2022,200303,PIURA,HUANCABAMBA,EL CARMEN DE LA FRONTERA,7608055.430000007
2022,200304,PIURA,HUANCABAMBA,HUARMACA,16057671.840000004
2022,200305,PIURA,HUANCABAMBA,LALAQUIZ,333109.4299999997
2022,200306,PIURA,HUANCABAMBA,SAN MIGUEL DE EL FAIQUE,-3359669.299999997
2022,200307,PIURA,HUANCABAMBA,SONDOR,150115.72999999858
2022,200308,PIURA,HUANCABAMBA,SONDORILLO,2718402.6499999985
2022,200401,PIURA,MORROPON,CHULUCANAS,17379810.639999986
2022,200402,PIURA,MORROPON,BUENOS AIRES,-5059434.26
2022,200403,PIURA,MORROPON,CHALACO,1428271.0299999975
2022,200404,PIURA,MORROPON,LA MATANZA,1446763.7599999998
2022,200405,PIURA,MORROPON,MORROPON,715817.8700000029
2022,200406,PIURA,MORROPON,SALITRAL,273251.08999999985
2022,200407,PIURA,MORROPON,SAN JUAN DE BIGOTE,368121.83999999985
2022,200408,PIURA,MORROPON,SANTA CATALINA DE MOSSA,-2342578.6099999994
2022,200409,PIURA,MORROPON,SANTO DOMINGO,-186632.54000000283
2022,200410,PIURA,MORROPON,YAMANGO,103298.21999999881
2022,200501,PIURA,PAITA,PAITA,35630835.739999995
2022,200502,PIURA,PAITA,AMOTAPE,782479.1999999993
2022,200503,PIURA,PAITA,ARENAL,1784853.4100000004
2022,200504,PIURA,PAITA,COLAN,1774923.1199999955
2022,200505,PIURA,PAITA,LA HUACA,3158484.99
2022,200506,PIURA,PAITA,TAMARINDO,701336.5900000017
2022,200507,PIURA,PAITA,VICHAYAL,2172056.5599999987
2022,200601,PIURA,SULLANA,SULLANA,5719420.970000029
2022,200602,PIURA,SULLANA,BELLAVISTA,-2816228.490000002
2022,200603,PIURA,SULLANA,IGNACIO ESCUDERO,814302.2900000028
2022,200604,PIURA,SULLANA,LANCONES,2172490.4099999964
2022,200605,PIURA,SULLANA,MARCAVELICA,2650066.0500000045
2022,200606,PIURA,SULLANA,MIGUEL CHECA,725179.6699999999
2022,200607,PIURA,SULLANA,QUERECOTILLO,3891106.0700000003
2022,200608,PIURA,SULLANA,SALITRAL,205093.83000000007
2022,200701,PIURA,TALARA,PARIÑAS,48758702.260000035
2022,200702,PIURA,TALARA,EL ALTO,8288294.420000002
2022,200703,PIURA,TALARA,LA BREA,4195557.030000001
2022,200704,PIURA,TALARA,LOBITOS,12961168.379999999
2022,200705,PIURA,TALARA,LOS ORGANOS,6974772.630000003
2022,200706,PIURA,TALARA,MANCORA,2966940.0100000054
2022,200801,PIURA,SECHURA,SECHURA,33818251.33999999
2022,200802,PIURA,SECHURA,BELLAVISTA DE LA UNION,275128.01999999955
2022,200803,PIURA,SECHURA,BERNAL,-1343189.8800000027
2022,200804,PIURA,SECHURA,CRISTO NOS VALGA,1324274.9299999997
2022,200805,PIURA,SECHURA,VICE,4963482.0299999975
2022,200806,PIURA,SECHURA,RINCONADA LLICUAR,634720.3499999996
2022,210101,PUNO,PUNO,PUNO,5316651.480000019
2022,210102,PUNO,PUNO,ACORA,3088331.4799999986
2022,210103,PUNO,PUNO,AMANTANI,758195.0699999998
2022,210104,PUNO,PUNO,ATUNCOLLA,-568156.4799999995
2022,210105,PUNO,PUNO,CAPACHICA,276822.41000000015
2022,210106,PUNO,PUNO,CHUCUITO,-117007.5
2022,210107,PUNO,PUNO,COATA,-719267.5599999996
2022,210108,PUNO,PUNO,HUATA,-69822.37999999803
2022,210109,PUNO,PUNO,MAÑAZO,-150919.43999999948
2022,210110,PUNO,PUNO,PAUCARCOLLA,1099422.9399999995
2022,210111,PUNO,PUNO,PICHACANI,1394367.1799999997
2022,210112,PUNO,PUNO,PLATERIA,266442.9299999997
2022,210113,PUNO,PUNO,SAN ANTONIO,-92955.75999999978
2022,210114,PUNO,PUNO,TIQUILLACA,-649469.0599999996
2022,210115,PUNO,PUNO,VILQUE,-1356359.0099999988
2022,210201,PUNO,AZANGARO,AZANGARO,1789955.200000003
2022,210202,PUNO,AZANGARO,ACHAYA,-439277.0399999991
2022,210203,PUNO,AZANGARO,ARAPA,-977892.6999999993
2022,210204,PUNO,AZANGARO,ASILLO,-327663.42000000365
2022,210205,PUNO,AZANGARO,CAMINACA,1175720.9300000006
2022,210206,PUNO,AZANGARO,CHUPA,624072.8800000045
2022,210207,PUNO,AZANGARO,JOSE DOMINGO CHOQUEHUANCA,515816.6200000001
2022,210208,PUNO,AZANGARO,MUÑANI,7206422.66
2022,210209,PUNO,AZANGARO,POTONI,2491238.869999999
2022,210210,PUNO,AZANGARO,SAMAN,-247443.93000000063
2022,210211,PUNO,AZANGARO,SAN ANTON,322053.4900000002
2022,210212,PUNO,AZANGARO,SAN JOSE,-45777.5
2022,210213,PUNO,AZANGARO,SAN JUAN DE SALINAS,978466.8000000007
2022,210214,PUNO,AZANGARO,SANTIAGO DE PUPUJA,1609189.6600000001
2022,210215,PUNO,AZANGARO,TIRAPATA,-999397.5300000003
2022,210301,PUNO,CARABAYA,MACUSANI,11818516.560000002
2022,210302,PUNO,CARABAYA,AJOYANI,2181607.7200000007
2022,210303,PUNO,CARABAYA,AYAPATA,723249.9899999965
2022,210304,PUNO,CARABAYA,COASA,133427.02000000142
2022,210305,PUNO,CARABAYA,CORANI,-5424121.6899999995
2022,210306,PUNO,CARABAYA,CRUCERO,-233613.8599999994
2022,210307,PUNO,CARABAYA,ITUATA,117099.0400000019
2022,210308,PUNO,CARABAYA,OLLACHEA,884099.6200000001
2022,210309,PUNO,CARABAYA,SAN GABAN,2599207.51
2022,210310,PUNO,CARABAYA,USICAYOS,2333177.0999999978
2022,210401,PUNO,CHUCUITO,JULI,13786341.50999999
2022,210402,PUNO,CHUCUITO,DESAGUADERO,7073892.710000001
2022,210403,PUNO,CHUCUITO,HUACULLANI,633798.1899999995
2022,210404,PUNO,CHUCUITO,KELLUYO,356250.92999999784
2022,210405,PUNO,CHUCUITO,PISACOMA,2323824.2700000005
2022,210406,PUNO,CHUCUITO,POMATA,-99434.65999999829
2022,210407,PUNO,CHUCUITO,ZEPITA,10430311.56
2022,210501,PUNO,EL COLLAO,ILAVE,6599412.080000013
2022,210502,PUNO,EL COLLAO,CAPAZO,169306.8700000001
2022,210503,PUNO,EL COLLAO,PILCUYO,-161277.78000000026
2022,210504,PUNO,EL COLLAO,SANTA ROSA,1638451.3200000003
2022,210505,PUNO,EL COLLAO,CONDURIRI,2078288.1400000015
2022,210601,PUNO,HUANCANE,HUANCANE,-833014.0700000003
2022,210602,PUNO,HUANCANE,COJATA,1298198.1999999993
2022,210603,PUNO,HUANCANE,HUATASANI,-137971.54000000004
2022,210604,PUNO,HUANCANE,INCHUPALLA,-19927.46999999974
2022,210605,PUNO,HUANCANE,PUSI,-186689.93000000063
2022,210606,PUNO,HUANCANE,ROSASPATA,1578171.1200000006
2022,210607,PUNO,HUANCANE,TARACO,2227814.0500000007
2022,210608,PUNO,HUANCANE,VILQUE CHICO,768278.1699999999
2022,210701,PUNO,LAMPA,LAMPA,-943301.7100000009
2022,210702,PUNO,LAMPA,CABANILLA,14758.560000001453
2022,210703,PUNO,LAMPA,CALAPUJA,852433.0599999996
2022,210704,PUNO,LAMPA,NICASIO,-80138.00999999978
2022,210705,PUNO,LAMPA,OCUVIRI,1929519.7000000002
2022,210706,PUNO,LAMPA,PALCA,-91490.87999999989
2022,210707,PUNO,LAMPA,PARATIA,1569848.4900000002
2022,210708,PUNO,LAMPA,PUCARA,-135279.6200000001
2022,210709,PUNO,LAMPA,SANTA LUCIA,1484436.9499999993
2022,210710,PUNO,LAMPA,VILAVILA,113528.65999999922
2022,210801,PUNO,MELGAR,AYAVIRI,-1103384.6300000027
2022,210802,PUNO,MELGAR,ANTAUTA,2010663.4300000006
2022,210803,PUNO,MELGAR,CUPI,639558.3199999998
2022,210804,PUNO,MELGAR,LLALLI,-2160778.2699999996
2022,210805,PUNO,MELGAR,MACARI,3005825.9499999993
2022,210806,PUNO,MELGAR,NUÑOA,1343120.0599999987
2022,210807,PUNO,MELGAR,ORURILLO,-173580.96999999974
2022,210808,PUNO,MELGAR,SANTA ROSA,1371708.4600000028
2022,210809,PUNO,MELGAR,UMACHIRI,-370534.02
2022,210901,PUNO,MOHO,MOHO,359144.61000000127
2022,210902,PUNO,MOHO,CONIMA,260315.47999999952
2022,210903,PUNO,MOHO,HUAYRAPATA,-3308.3799999998882
2022,210904,PUNO,MOHO,TILALI,-2173128.7399999998
2022,211001,PUNO,SAN ANTONIO DE PUTINA,PUTINA,-906870.9499999993
2022,211002,PUNO,SAN ANTONIO DE PUTINA,ANANEA,2685176.5699999966
2022,211003,PUNO,SAN ANTONIO DE PUTINA,PEDRO VILCA APAZA,493514.4399999995
2022,211004,PUNO,SAN ANTONIO DE PUTINA,QUILCAPUNCU,1864030.5600000005
2022,211005,PUNO,SAN ANTONIO DE PUTINA,SINA,323802.5300000012
2022,211101,PUNO,SAN ROMAN,JULIACA,16388843.709999993
2022,211102,PUNO,SAN ROMAN,CABANA,157822.2600000007
2022,211103,PUNO,SAN ROMAN,CABANILLAS,3610786.01
2022,211104,PUNO,SAN ROMAN,CARACOTO,1481335.9499999993
2022,211105,PUNO,SAN ROMAN,SAN MIGUEL,2279937.120000001
2022,211201,PUNO,SANDIA,SANDIA,-4236535.43
2022,211202,PUNO,SANDIA,CUYOCUYO,33933.24999999907
2022,211203,PUNO,SANDIA,LIMBANI,1916465.4599999995
2022,211204,PUNO,SANDIA,PATAMBUCO,6754563.040000001
2022,211205,PUNO,SANDIA,PHARA,-1410986.2700000033
2022,211206,PUNO,SANDIA,QUIACA,1903441.9800000014
2022,211207,PUNO,SANDIA,SAN JUAN DEL ORO,450603.70999999903
2022,211208,PUNO,SANDIA,YANAHUAYA,284135.4499999997
2022,211209,PUNO,SANDIA,ALTO INAMBARI,1807494.2999999998
2022,211210,PUNO,SANDIA,SAN PEDRO DE PUTINA PUNCO,2673869.3800000027
2022,211301,PUNO,YUNGUYO,YUNGUYO,9620474.41
2022,211302,PUNO,YUNGUYO,ANAPIA,-121731.98000000021
2022,211303,PUNO,YUNGUYO,COPANI,-62264.380000000354
2022,211304,PUNO,YUNGUYO,CUTURAPI,-90001.37000000011
2022,211305,PUNO,YUNGUYO,OLLARAYA,-36468.34999999963
2022,211306,PUNO,YUNGUYO,TINICACHI,345658.16000000003
2022,211307,PUNO,YUNGUYO,UNICACHI,-113996.48000000021
2022,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,29151654.190000013
2022,220102,SAN MARTIN,MOYOBAMBA,CALZADA,289821.18000000156
2022,220103,SAN MARTIN,MOYOBAMBA,HABANA,25132.880000000587
2022,220104,SAN MARTIN,MOYOBAMBA,JEPELACIO,1723680.0400000028
2022,220105,SAN MARTIN,MOYOBAMBA,SORITOR,-5086368.859999999
2022,220106,SAN MARTIN,MOYOBAMBA,YANTALO,-45959.01000000024
2022,220201,SAN MARTIN,BELLAVISTA,BELLAVISTA,-2555614.6999999993
2022,220202,SAN MARTIN,BELLAVISTA,ALTO BIAVO,641339.5
2022,220203,SAN MARTIN,BELLAVISTA,BAJO BIAVO,2048305.209999999
2022,220204,SAN MARTIN,BELLAVISTA,HUALLAGA,240303.2100000009
2022,220205,SAN MARTIN,BELLAVISTA,SAN PABLO,-874551.6900000004
2022,220206,SAN MARTIN,BELLAVISTA,SAN RAFAEL,197223.0
2022,220301,SAN MARTIN,EL DORADO,SAN JOSE DE SISA,-1560346.5199999996
2022,220302,SAN MARTIN,EL DORADO,AGUA BLANCA,74060.37000000104
2022,220303,SAN MARTIN,EL DORADO,SAN MARTIN,-3257684.5900000017
2022,220304,SAN MARTIN,EL DORADO,SANTA ROSA,-96064.34000000171
2022,220305,SAN MARTIN,EL DORADO,SHATOJA,115540.56000000611
2022,220401,SAN MARTIN,HUALLAGA,SAPOSOA,-4630891.019999994
2022,220402,SAN MARTIN,HUALLAGA,ALTO SAPOSOA,899413.6900000009
2022,220403,SAN MARTIN,HUALLAGA,EL ESLABON,1808790.2800000003
2022,220404,SAN MARTIN,HUALLAGA,PISCOYACU,413117.4000000004
2022,220405,SAN MARTIN,HUALLAGA,SACANCHE,209531.31000000006
2022,220406,SAN MARTIN,HUALLAGA,TINGO DE SAPOSOA,78176.00000000023
2022,220501,SAN MARTIN,LAMAS,LAMAS,-4711276.059999995
2022,220502,SAN MARTIN,LAMAS,ALONSO DE ALVARADO,1164077.450000002
2022,220503,SAN MARTIN,LAMAS,BARRANQUITA,-2501451.2199999997
2022,220504,SAN MARTIN,LAMAS,CAYNARACHI,-273092.01999999955
2022,220505,SAN MARTIN,LAMAS,CUÑUMBUQUI,319298.4500000002
2022,220506,SAN MARTIN,LAMAS,PINTO RECODO,-335314.13999999966
2022,220507,SAN MARTIN,LAMAS,RUMISAPA,-691729.2300000002
2022,220508,SAN MARTIN,LAMAS,SAN ROQUE DE CUMBAZA,19750.850000000093
2022,220509,SAN MARTIN,LAMAS,SHANAO,73832.00000000023
2022,220510,SAN MARTIN,LAMAS,TABALOSOS,61037.169999999925
2022,220511,SAN MARTIN,LAMAS,ZAPATERO,36026.5
2022,220601,SAN MARTIN,MARISCAL CACERES,JUANJUI,-7403489.489999995
2022,220602,SAN MARTIN,MARISCAL CACERES,CAMPANILLA,46616.08999999985
2022,220603,SAN MARTIN,MARISCAL CACERES,HUICUNGO,231629.52000000048
2022,220604,SAN MARTIN,MARISCAL CACERES,PACHIZA,144336.53999999957
2022,220605,SAN MARTIN,MARISCAL CACERES,PAJARILLO,-244309.23999999976
2022,220701,SAN MARTIN,PICOTA,PICOTA,12336666.700000003
2022,220702,SAN MARTIN,PICOTA,BUENOS AIRES,67765.28000000026
2022,220703,SAN MARTIN,PICOTA,CASPISAPA,21037.930000000168
2022,220704,SAN MARTIN,PICOTA,PILLUANA,-479271.8800000008
2022,220705,SAN MARTIN,PICOTA,PUCACACA,-719545.7099999997
2022,220706,SAN MARTIN,PICOTA,SAN CRISTOBAL,-27292.709999999497
2022,220707,SAN MARTIN,PICOTA,SAN HILARION,-25259.239999999758
2022,220708,SAN MARTIN,PICOTA,SHAMBOYACU,-3521.8199999993667
2022,220709,SAN MARTIN,PICOTA,TINGO DE PONASA,-142688.5399999991
2022,220710,SAN MARTIN,PICOTA,TRES UNIDOS,-164060.13999999966
2022,220801,SAN MARTIN,RIOJA,RIOJA,10138847.829999998
2022,220802,SAN MARTIN,RIOJA,AWAJUN,1398129.3600000003
2022,220803,SAN MARTIN,RIOJA,ELIAS SOPLIN VARGAS,831250.8400000017
2022,220804,SAN MARTIN,RIOJA,NUEVA CAJAMARCA,640434.4299999774
2022,220805,SAN MARTIN,RIOJA,PARDO MIGUEL,1509813.0199999977
2022,220806,SAN MARTIN,RIOJA,POSIC,261442.09999999986
2022,220807,SAN MARTIN,RIOJA,SAN FERNANDO,209467.8099999996
2022,220808,SAN MARTIN,RIOJA,YORONGOS,-159686.48000000045
2022,220809,SAN MARTIN,RIOJA,YURACYACU,-515693.8100000005
2022,220901,SAN MARTIN,SAN MARTIN,TARAPOTO,1021852.6600000039
2022,220902,SAN MARTIN,SAN MARTIN,ALBERTO LEVEAU,30558.939999999944
2022,220903,SAN MARTIN,SAN MARTIN,CACATACHI,137181.05000000075
2022,220904,SAN MARTIN,SAN MARTIN,CHAZUTA,-2003630.6800000016
2022,220905,SAN MARTIN,SAN MARTIN,CHIPURANA,-88096.01000000001
2022,220906,SAN MARTIN,SAN MARTIN,EL PORVENIR,-14940.589999999851
2022,220907,SAN MARTIN,SAN MARTIN,HUIMBAYOC,-250781.43999999994
2022,220908,SAN MARTIN,SAN MARTIN,JUAN GUERRA,-1516813.6100000003
2022,220909,SAN MARTIN,SAN MARTIN,LA BANDA DE SHILCAYO,-170003.90000000224
2022,220910,SAN MARTIN,SAN MARTIN,MORALES,623992.4000000022
2022,220911,SAN MARTIN,SAN MARTIN,PAPAPLAYA,-23814.540000000037
2022,220912,SAN MARTIN,SAN MARTIN,SAN ANTONIO,-2732645.01
2022,220913,SAN MARTIN,SAN MARTIN,SAUCE,-202791.0
2022,220914,SAN MARTIN,SAN MARTIN,SHAPAJA,567248.3999999999
2022,221001,SAN MARTIN,TOCACHE,TOCACHE,4236533.209999993
2022,221002,SAN MARTIN,TOCACHE,NUEVO PROGRESO,601035.379999999
2022,221003,SAN MARTIN,TOCACHE,POLVORA,-153053.1700000018
2022,221004,SAN MARTIN,TOCACHE,SHUNTE,-1007240.9299999997
2022,221005,SAN MARTIN,TOCACHE,UCHIZA,-838753.5700000003
2022,230101,TACNA,TACNA,TACNA,45496495.400000036
2022,230102,TACNA,TACNA,ALTO DE LA ALIANZA,18472099.01
2022,230103,TACNA,TACNA,CALANA,1534553.6899999985
2022,230104,TACNA,TACNA,CIUDAD NUEVA,9097936.359999996
2022,230105,TACNA,TACNA,INCLAN,4427953.7399999965
2022,230106,TACNA,TACNA,PACHIA,1857475.5799999991
2022,230107,TACNA,TACNA,PALCA,1755043.5500000007
2022,230108,TACNA,TACNA,POCOLLAY,2496270.070000004
2022,230109,TACNA,TACNA,SAMA,5657249.460000001
2022,230110,TACNA,TACNA,CORONEL GREGORIO ALBARRACIN LANCHIPA,86149543.54
2022,230111,TACNA,TACNA,LA YARADA LOS PALOS,9852259.379999999
2022,230201,TACNA,CANDARAVE,CANDARAVE,3223959.3000000007
2022,230202,TACNA,CANDARAVE,CAIRANI,563370.2400000021
2022,230203,TACNA,CANDARAVE,CAMILACA,8807488.729999999
2022,230204,TACNA,CANDARAVE,CURIBAYA,660400.1900000004
2022,230205,TACNA,CANDARAVE,HUANUARA,680583.7899999998
2022,230206,TACNA,CANDARAVE,QUILAHUANI,538593.8999999994
2022,230301,TACNA,JORGE BASADRE,LOCUMBA,47050931.20000001
2022,230302,TACNA,JORGE BASADRE,ILABAYA,57259656.010000005
2022,230303,TACNA,JORGE BASADRE,ITE,32540692.99000001
2022,230401,TACNA,TARATA,TARATA,1290782.83
2022,230402,TACNA,TARATA,HEROES ALBARRACIN,521173.9500000002
2022,230403,TACNA,TARATA,ESTIQUE,141802.61999999988
2022,230404,TACNA,TARATA,ESTIQUE-PAMPA,51578.46999999997
2022,230405,TACNA,TARATA,SITAJARA,890970.3599999999
2022,230406,TACNA,TARATA,SUSAPAYA,1252044.2000000007
2022,230407,TACNA,TARATA,TARUCACHI,409543.10999999987
2022,230408,TACNA,TARATA,TICACO,287634.3899999992
2022,240101,TUMBES,TUMBES,TUMBES,14291912.820000023
2022,240102,TUMBES,TUMBES,CORRALES,1278103.9200000018
2022,240103,TUMBES,TUMBES,LA CRUZ,108893.69000000088
2022,240104,TUMBES,TUMBES,PAMPAS DE HOSPITAL,977785.3800000008
2022,240105,TUMBES,TUMBES,SAN JACINTO,1647758.209999999
